gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3873794328	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/125349803	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma yagouaroundi		SPECIES	Herpailurus yagouaroundi (É.Geoffroy Saint-Hilaire, 1803)	Herpailurus yagouaroundi		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.371683	-83.969078	18.0						2022-07-08T13:49:35	8	7	2022	5787224	2435146	HUMAN_OBSERVATION	iNaturalist	Observations	125349803		Greg Gurley	2022-07-08T19:58:59	CC_BY_4_0	Greg Gurley	Greg Gurley			2024-05-13T12:25:48.108Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3873793673	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/127271781	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Guanacaste	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.351244	-84.792093	150.0						2022-07-21T10:43:41	21	7	2022	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	127271781		Federico A. Chinchilla Romero	2022-07-21T20:24:31	CC_BY_NC_4_0	Federico A. Chinchilla Romero	Federico A. Chinchilla Romero			2024-05-13T12:37:43.506Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3860270051	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/121009497	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.68922	-83.631163	9772.0						2022-05-05T03:03	5	5	2022	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	121009497		sebastiaanbosma	2022-06-10T03:22:47	CC_BY_NC_4_0	dbbright	dbbright			2024-05-13T11:38:46.185Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3859638425	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/119121242	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor	concolor	SUBSPECIES	Puma concolor concolor	Puma concolor concolor		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.543367	-83.576614	7305.0						2013-02-28T15:09	28	2	2013	7193927	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	119121242		sonotashorty	2022-05-28T20:10:06	CC_BY_NC_4_0	sonotashorty	sonotashorty			2024-05-13T11:35:31.130Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3859458920	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/120849392	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.438659	-83.351728	15067.0						2016-04-01T13:57	1	4	2016	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	120849392		azuquitboy	2022-06-08T18:42:33	CC_BY_NC_4_0	azuquitboy	azuquitboy			2024-05-13T12:30:21.816Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3802345626	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/118217001	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Guanacaste	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	11.02931	-85.592733	31158.0						2022-05-22T08:00	22	5	2022	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	118217001		Michelle Monge-Velazquez	2022-05-22T16:57:41	CC_BY_4_0	Michelle Monge-Velazquez	Michelle Monge-Velazquez			2024-05-13T12:18:56.876Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3772653488	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/107157336	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus tigrinus		SPECIES	Leopardus tigrinus (Schreber, 1775)	Leopardus tigrinus		CR		Alajuela	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.126253	-84.323073	31208.0						2022-02-13	13	2	2022	2434930	2434930	HUMAN_OBSERVATION	iNaturalist	Observations	107157336		Jaime Marcelo Aranda Sánchez	2022-02-23T00:03:34	CC_BY_NC_4_0	Jean Carlo Barrantes Rodríguez	Jean Carlo Barrantes Rodríguez			2024-05-13T11:30:30.297Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3772567637	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/115602065	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma yagouaroundi		SPECIES	Herpailurus yagouaroundi (É.Geoffroy Saint-Hilaire, 1803)	Herpailurus yagouaroundi		CR		Guanacaste	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.663596	-85.472067	184.0						2022-05-04T12:08:16	4	5	2022	5787224	2435146	HUMAN_OBSERVATION	iNaturalist	Observations	115602065		Jairo Moya Vargas	2022-05-06T04:48:35	CC_BY_NC_4_0	Jairo Moya Vargas	Jairo Moya Vargas			2024-05-13T12:37:22.603Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3764373139	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/113055693	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.458845	-83.587044							2022-04-08T17:13:22	8	4	2022	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	113055693		Michal Sloviak	2022-04-27T05:05:56	CC_BY_NC_4_0	penguinroad	penguinroad			2024-05-13T11:42:27.845Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3764365736	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/112627956	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.458567	-83.587722	5.0						2022-04-22T08:37:10	22	4	2022	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	112627956		Michele Chiacchio	2022-04-24T09:41:08	CC_BY_NC_4_0	jackpete1	jackpete1			2024-05-13T11:45:14.714Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3760110340	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/111856847	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma yagouaroundi		SPECIES	Herpailurus yagouaroundi (É.Geoffroy Saint-Hilaire, 1803)	Herpailurus yagouaroundi		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.303332	-83.860776	55.0						2021-01-06T13:17:56	6	1	2021	5787224	2435146	HUMAN_OBSERVATION	iNaturalist	Observations	111856847		drewdavis74	2022-04-17T23:33:26	CC_BY_NC_4_0	drewdavis74	drewdavis74			2024-05-13T12:40:40.322Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3760036716	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/111254554	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.59766	-83.528661	31189.0						2022-04-12T07:13:13	12	4	2022	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	111254554		Jonas Konicek	2022-04-12T23:11:44	CC_BY_NC_4_0	Jonas Konicek	Jonas Konicek			2024-05-13T12:25:00.899Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3705522531	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/107420147	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Alajuela	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.439739	-84.708005	15.0						2022-02-24T04:04	24	2	2022	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	107420147		Jaime Marcelo Aranda Sánchez	2022-02-25T17:03:14	CC_BY_NC_4_0	Nick Tepper	Nick Tepper			2024-05-13T11:32:17.443Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3499499116	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/106787139	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Guanacaste	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.865281	-85.798497	31169.0						2011-02-15T09:28Z	15	2	2011	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	106787139		Thijs Valkenburg	2022-02-15T08:01:25	CC_BY_NC_4_0	Thijs Valkenburg	Thijs Valkenburg			2024-05-13T11:34:41.788Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3468772403	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/104000943	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.342408	-83.941417	156.0						2021-12-30T19:07:28Z	30	12	2021	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	104000943		julnavda	2021-12-31T01:10:32	CC_BY_NC_4_0	julnavda	julnavda			2024-05-13T12:11:51.384Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3466405123	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/105998748	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Alajuela	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.435938	-84.702904	31189.0						2022-02-01T15:38:33Z	1	2	2022	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	105998748		lindseypetrie	2022-02-02T02:38:48	CC_BY_NC_4_0	lindseypetrie	lindseypetrie			2024-05-13T11:32:52.691Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3457185814	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/103577318	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.631942	-83.728829	357.0						2021-12-21T03:30:19	21	12	2021	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	103577318		Daniel Petersen	2021-12-24T14:41:16	CC_BY_NC_4_0	Daniel Petersen	Daniel Petersen			2024-05-13T12:27:17.479Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3456900832	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/101957577	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Alajuela	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.496224	-84.629044	31189.0						2021-11-08T18:18:02	8	11	2021	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	101957577		Jeremy P.	2021-11-26T19:54:32	CC_BY_NC_4_0	Jeremy P.	Jeremy P.			2024-05-13T11:40:29.310Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3456465760	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/102801040	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.463965	-83.55179	16342.0						2021-12-06T13:27:29Z	6	12	2021	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	102801040		thebirdsandthebees1	2021-12-10T04:31:28	CC_BY_NC_4_0	thebirdsandthebees1	thebirdsandthebees1			2024-05-13T12:14:47.067Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3455848354	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/104732923	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.619177	-83.734288	59.0						2022-01-10T11:48:59	10	1	2022	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	104732923		Lara Brenner	2022-01-11T00:12:49	CC_BY_NC_4_0	Lara Brenner	Lara Brenner			2024-05-13T11:32:34.600Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3455828560	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/104572541	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii		SPECIES	Leopardus wiedii (Schinz, 1821)	Leopardus wiedii		CR		Guanacaste	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.302784	-84.621466	31199.0						2022-01-01T17:29:02	1	1	2022	2434950	2434950	HUMAN_OBSERVATION	iNaturalist	Observations	104572541		Jaime Marcelo Aranda Sánchez	2022-01-14T00:01:44	CC_BY_NC_4_0	Richard Joyce	Richard Joyce			2024-05-13T11:34:54.011Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3415601848	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/101461498	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.295727	-84.80044	122.0						2021-09-06T18:53	6	9	2021	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	101461498		Carlos Guindon	2021-11-19T13:12:49	CC_BY_NC_4_0	Carlos Guindon	Carlos Guindon			2024-05-13T12:05:29.352Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3407933977	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/99982750	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.395056	-83.336273							2021-11-01T08:55:25	1	11	2021	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	99982750		Michelle Monge-Velazquez	2021-11-01T15:43:53	CC_BY_NC_4_0	Michelle Monge-Velazquez	Michelle Monge-Velazquez			2024-05-13T11:39:53.803Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3398773166	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/98443179	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Guanacaste	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.859814	-85.610634							2021-10-16T17:06:39	16	10	2021	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	98443179		Federico A. Chinchilla Romero	2021-10-17T01:16:02	CC_BY_NC_4_0	Federico A. Chinchilla Romero	Federico A. Chinchilla Romero			2024-05-13T12:03:04.419Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3384876373	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/95292943	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.673717	-83.475477	67382.0						2021-05-12	12	5	2021	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	95292943		BioSur Foundation Costa Rica	2021-09-18T18:08:22	CC_BY_NC_4_0	BioSur Foundation Costa Rica	BioSur Foundation Costa Rica			2024-05-13T11:31:12.665Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3384855618	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/94495239	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii		SPECIES	Leopardus wiedii (Schinz, 1821)	Leopardus wiedii		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.385484	-84.923203	31199.0						2021-09-07T21:19:20	7	9	2021	2434950	2434950	HUMAN_OBSERVATION	iNaturalist	Observations	94495239		Carlos Guindon	2021-09-11T21:29:59	CC_BY_NC_4_0	Carlos Guindon	Carlos Guindon			2024-05-13T12:08:38.483Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3384734784	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/95709022	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Guanacaste	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.876837	-85.582998	99.0						2021-09-21T17:27	21	9	2021	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	95709022		Michelle Monge-Velazquez	2021-09-21T23:29:33	CC_BY_NC_4_0	Michelle Monge-Velazquez	Michelle Monge-Velazquez			2024-05-13T11:28:45.893Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3384336600	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/94494361	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.29174	-84.800993	1130.0						2021-09-06T18:53:16	6	9	2021	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	94494361		Carlos Guindon	2021-09-11T21:24:12	CC_BY_NC_4_0	Carlos Guindon	Carlos Guindon			2024-05-13T11:35:37.051Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3337559907	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/90794984	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.408661	-83.327498	9.0						2021-08-11T10:22:36Z	11	8	2021	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	90794984		Marvin López M.	2021-08-11T17:02:57	CC_BY_NC_4_0	Marvin López M.	Marvin López M.			2024-05-13T11:34:49.373Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3333401669	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/88270427	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.632044	-83.720297	9.0						2021-07-15T16:22:29Z	15	7	2021	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	88270427		Tiziano Luka Pesci Rubilar	2021-07-23T17:52:04	CC_BY_NC_4_0	Rebeca Quirós	Rebeca Quirós			2024-05-13T11:26:24.888Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3325502794	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/85490861	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Alajuela	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.715132	-85.007923	54.0						2021-07-01T19:28:25Z	1	7	2021	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	85490861		Sofía Pastor Parajeles	2021-07-03T16:59:46	CC_BY_NC_4_0	Sofía Pastor Parajeles	Sofía Pastor Parajeles			2024-05-13T11:35:35.717Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3314547422	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/84224884	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Alajuela	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.70198	-84.996605	48.0						2021-06-23T10:55Z	23	6	2021	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	84224884		Sofía Pastor Parajeles	2021-06-23T20:39:47	CC_BY_NC_4_0	Sofía Pastor Parajeles	Sofía Pastor Parajeles			2024-05-13T12:21:36.550Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3307298689	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/82810053	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii		SPECIES	Leopardus wiedii (Schinz, 1821)	Leopardus wiedii		CR		Alajuela	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.567064	-84.773261	31189.0						2015-12-05T14:41:42Z	5	12	2015	2434950	2434950	HUMAN_OBSERVATION	iNaturalist	Observations	82810053		David Garrigues	2021-06-13T09:10:50	CC_BY_NC_4_0	David Garrigues	David Garrigues			2024-05-13T11:44:28.184Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3307258068	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/82809934	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii		SPECIES	Leopardus wiedii (Schinz, 1821)	Leopardus wiedii		CR		Alajuela	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.558868	-84.602177	31189.0						2015-12-05	5	12	2015	2434950	2434950	HUMAN_OBSERVATION	iNaturalist	Observations	82809934		David Garrigues	2021-06-13T09:09:32	CC_BY_NC_4_0	David Garrigues	David Garrigues			2024-05-13T11:26:04.569Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3302057398	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/81502744	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Guanacaste	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.836068	-85.619334	67.0						2021-06-03T17:30:22	3	6	2021	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	81502744		Michelle Monge-Velazquez	2021-06-04T00:10:47	CC_BY_NC_4_0	Michelle Monge-Velazquez	Michelle Monge-Velazquez			2024-05-13T11:30:59.047Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
